Run ID,Name,Source Type,Source Name,User,Status,BinaryClassificationEvaluator.labelCol,BinaryClassificationEvaluator.metricName,BinaryClassificationEvaluator.numBins,BinaryClassificationEvaluator.rawPredictionCol,best_GBTClassifier.featureSubsetStrategy,best_GBTClassifier.stepSize,best_GBTClassifier.subsamplingRate,best_GBTClassifier.thresholds,best_RandomForestClassifier.featureSubsetStrategy,best_RandomForestClassifier.impurity,best_RandomForestClassifier.thresholds,bootstrap,cacheNodeIds,checkpointInterval,collectSubModels,estimator,evaluator,featureSubsetStrategy,featuresCol,foldCol,impurity,labelCol,leafCol,lossType,maxBins,maxDepth,maxIter,maxMemoryInMB,minInfoGain,minInstancesPerNode,minWeightFractionPerNode,numFolds,numTrees,parallelism,predictionCol,probabilityCol,rawPredictionCol,seed,stepSize,subsamplingRate,thresholds,validationTol,avg_areaUnderROC,estimator_class,estimator_name,sparkDatasourceInfo
3e3de32ce8914f2497935ead993ca27b,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.75,"[0.5, 0.5]",0.05,0.8829174050580034,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
3e8427604afa4594bf12dad46c985f35,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.5,0.5,"[0.5, 0.5]",0.05,0.8813138097849251,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
3f8e53143ad047efb4e7e63218e83e23,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.23207944168063882,0.33,"[0.33, 0.67]",0.05,0.8963925552949721,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
438d8f3aa19e4b60bc3a29d8d96769e3,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.33,"[0.33, 0.67]",0.05,0.8569056293705968,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
44287f0f8db34fbe88aed6d3df5b5a73,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.33,"[0.33, 0.67]",0.05,0.8485048743766628,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
48c88cb2ccf7404fabc7d42575364c99,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.023207944168063883,0.75,"[0.5, 0.5]",0.05,0.8790533383446302,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
48d84870d260471991a19703c1ae3846,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.004999999999999999,0.33,"[0.33, 0.67]",0.05,0.8791875962538256,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
497a246d392240b086240be86c9e880a,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.33,"[0.5, 0.5]",0.05,0.8485048743766628,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
4c3229f75b8c42ba8c329a8df48b1368,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.010772173450159416,0.75,"[0.5, 0.5]",0.05,0.888162704596035,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
514cfd1b214f4f5dbde126055b0cd9bd,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.5,0.75,"[0.5, 0.5]",0.05,0.8918369039829768,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
54d024d30e44408b8a19374aaf40305a,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.004999999999999999,0.33,"[0.33, 0.67]",0.05,0.8474843008087374,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5634dccfebd84a70aaa3c2c5d3ff6263,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.5,0.33,"[0.33, 0.67]",0.05,0.8969786457266768,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
578be13f34894ca9b9df630801b649bb,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.5,0.33,"[0.5, 0.5]",0.05,0.8781918948482682,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
581d4ed079ca49a185b75b72275ae085,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.023207944168063883,0.75,"[0.5, 0.5]",0.05,0.8505626378796023,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
585bf010d4ed4c2098a77832750e79be,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.10772173450159415,0.5,"[0.5, 0.5]",0.05,0.8517030268904255,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5a69f3a29c6c4bc7a1d8031040f2b3e7,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.10772173450159415,0.75,"[0.33, 0.67]",0.05,0.8692599848471549,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5ae4504b5ebb4813bf4d3647ca4842ff,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.5,"[0.33, 0.67]",0.05,0.8320578627666386,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5bad490f742240e48cee6e7866685647,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.5,0.75,"[0.33, 0.67]",0.05,0.8992576456875294,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5c70a9d9962f4a1693ce72b99bc14d13,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.23207944168063882,0.33,"[0.33, 0.67]",0.05,0.8938426950431877,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5c8266873cd8429e89d04c5be1e971c0,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.004999999999999999,0.5,"[0.5, 0.5]",0.05,0.8469054548369195,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5ea52becb5724812b84aa2ef0e82b161,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.004999999999999999,0.33,"[0.5, 0.5]",0.05,0.8474843008087374,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5f3fd38f0bee4cc684ec94f0b39ae6d5,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.010772173450159416,0.5,"[0.33, 0.67]",0.05,0.8871204993741244,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
5fa70d9dde834660a107fe06048188c2,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.010772173450159416,0.5,"[0.33, 0.67]",0.05,0.8781156763387905,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
6297a341960e42a6bd642c9ea2d96698,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.5,0.5,"[0.33, 0.67]",0.05,0.8980091834211252,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
63c12ca933b34ea4baa902c9e38080de,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.023207944168063883,0.5,"[0.33, 0.67]",0.05,0.8252397857961091,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
650fd08f04eb4e4dae09d568930bb0ce,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.23207944168063882,0.33,"[0.5, 0.5]",0.05,0.8728866630152006,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
6731bc2f3d5d46ccb1d7123a00a64751,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.23207944168063882,0.5,"[0.33, 0.67]",0.05,0.8950371814557838,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
6ad8e924adc1471b91fe3f23a266606c,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.10772173450159415,0.33,"[0.33, 0.67]",0.05,0.8590248348939742,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
6b0106b8644b4cd5a5db5684d33a75ed,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.5,0.33,"[0.5, 0.5]",0.05,0.8883762953747163,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
6b192494e3274156906e608cd345d8f3,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.10772173450159415,0.75,"[0.33, 0.67]",0.05,0.8521881466273005,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
6ed2d695ad304207acf7a030ee0d5b47,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.010772173450159416,0.5,"[0.33, 0.67]",0.05,0.8473840439925031,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
7023905efff04963a7130a8ac0ef345c,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.023207944168063883,0.75,"[0.33, 0.67]",0.05,0.8245325457552853,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
742c8c01e7c64ad294be8f5607f8f205,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.23207944168063882,0.75,"[0.33, 0.67]",0.05,0.8839898336450611,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
74930c266b0f4081a4373df33c8590be,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.5,"[0.5, 0.5]",0.05,0.8900989155602057,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
791378a98c7a4233962f1885b6ab0696,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.023207944168063883,0.33,"[0.5, 0.5]",0.05,0.8405593062448538,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
7945a3edd09e400bb530348235acf66e,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.5,"[0.5, 0.5]",0.05,0.8830740116418423,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
7d249200f3e54665ac2be91c6ad20ed7,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.75,"[0.33, 0.67]",0.05,0.8926811003899037,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
878996cb8d7b4d1eb42c31cc56149e7b,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.049999999999999996,0.5,"[0.33, 0.67]",0.05,0.8562068546147656,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
89a83182e2cd470b944eb39f4734a8cf,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.23207944168063882,0.75,"[0.33, 0.67]",0.05,0.8948733595177276,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
8a40a416f99140eaa8f2ed5024b7493a,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.10772173450159415,0.5,"[0.33, 0.67]",0.05,0.8517030268904255,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
8ac42ef5f1514919a3157fc7aceb6e3d,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.023207944168063883,0.5,"[0.33, 0.67]",0.05,0.8882037903678071,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
8bb83a603e7e4a93a680319a20c6ea01,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.023207944168063883,0.75,"[0.33, 0.67]",0.05,0.8905533071159579,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
8ccd8fd8f94f4ca88e5d7278d368e533,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.10772173450159415,0.75,"[0.33, 0.67]",0.05,0.8876013087972539,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
8d92ef5f9ad341beada752bcb13e851e,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,sqrt,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.5,0.5,"[0.33, 0.67]",0.05,0.8900967577285104,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
8dd2ad5f58864c3cbda294a3bb2b6696,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.010772173450159416,0.5,"[0.5, 0.5]",0.05,0.8781156763387905,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
8fd6fbc33e774200b9a11bb559152bcb,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,auto,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.004999999999999999,0.5,"[0.5, 0.5]",0.05,0.886468569241644,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
9413a98317c24826a2d5b6404e54b00d,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,log2,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.23207944168063882,0.75,"[0.33, 0.67]",0.05,0.8719991421598782,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
945cb66e805c45f3b2e44fe5086e7193,,NOTEBOOK,/Users/michael.chen.0@gmail.com/Mini_Project_Spark_ML,michael.chen.0@gmail.com,FINISHED,,,,,,,,,,,,,True,10,,,,onethird,features,,variance,label,,logistic,16,4,7,512,0.0,1,0.0,,,,prediction,probability,rawPrediction,100,0.023207944168063883,0.5,"[0.33, 0.67]",0.05,0.8803988240259464,pyspark.ml.classification.GBTClassifier,GBTClassifier,"path=dbfs:/databricks-datasets/adult/adult.data,format=csv"
